date,route,market,bookings,avg_fare_hkd,load_factor,search_volume_index
2024-10-17,HKG-FRA,UK,143,4736,0.739,973
2024-10-18,HKG-FRA,UK,118,4777,0.729,651
2024-10-19,HKG-FRA,UK,146,4972,0.781,1127
2024-10-20,HKG-FRA,UK,161,5330,0.806,1311
2024-10-21,HKG-FRA,UK,149,4326,0.796,873
2024-10-22,HKG-FRA,UK,157,5073,0.785,1068
2024-10-23,HKG-FRA,UK,178,5192,0.809,1100
2024-10-24,HKG-FRA,UK,137,4814,0.755,1113
2024-10-25,HKG-FRA,UK,140,5493,0.728,1059
2024-10-26,HKG-FRA,UK,153,4738,0.776,1247
2024-10-27,HKG-FRA,UK,160,4725,0.783,1304
2024-10-28,HKG-FRA,UK,144,5283,0.789,1132
2024-10-29,HKG-FRA,UK,150,4185,0.802,887
2024-10-30,HKG-FRA,UK,158,4058,0.828,968
2024-10-31,HKG-FRA,UK,141,4720,0.793,1039
2024-11-01,HKG-FRA,UK,166,4726,0.766,943
2024-11-02,HKG-FRA,UK,164,4627,0.8,1087
2024-11-03,HKG-FRA,UK,146,4735,0.768,804
2024-11-04,HKG-FRA,UK,198,4866,0.835,1674
2024-11-05,HKG-FRA,UK,166,4594,0.766,937
2024-11-06,HKG-FRA,UK,123,4838,0.721,787
2024-11-07,HKG-FRA,UK,144,4597,0.771,937
2024-11-08,HKG-FRA,UK,162,4539,0.757,987
2024-11-09,HKG-FRA,UK,139,3984,0.784,1025
2024-11-10,HKG-FRA,UK,157,4697,0.768,1248
2024-11-11,HKG-FRA,UK,183,4454,0.767,1473
2024-11-12,HKG-FRA,UK,177,4136,0.805,1272
2024-11-13,HKG-FRA,UK,147,4489,0.804,934
2024-11-14,HKG-FRA,UK,135,4465,0.805,832
2024-11-15,HKG-FRA,UK,146,4291,0.806,1127
2024-11-16,HKG-FRA,UK,159,4534,0.821,1228
2024-11-17,HKG-FRA,UK,153,4611,0.761,1076
2024-11-18,HKG-FRA,UK,179,4428,0.801,1027
2024-11-19,HKG-FRA,UK,188,4655,0.804,1439
2024-11-20,HKG-FRA,UK,180,4730,0.8,1405
2024-11-21,HKG-FRA,UK,155,4831,0.807,1250
2024-11-22,HKG-FRA,UK,154,5189,0.811,857
2024-11-23,HKG-FRA,UK,135,4581,0.814,813
2024-11-24,HKG-FRA,UK,170,4610,0.818,1374
2024-11-25,HKG-FRA,UK,162,4757,0.762,1121
2024-11-26,HKG-FRA,UK,196,4887,0.863,1480
2024-11-27,HKG-FRA,UK,170,4685,0.784,1272
2024-11-28,HKG-FRA,UK,146,4161,0.764,900
2024-11-29,HKG-FRA,UK,136,4107,0.785,962
2024-11-30,HKG-FRA,UK,169,4910,0.802,1027
2024-12-01,HKG-FRA,UK,219,5360,0.822,1452
2024-12-02,HKG-FRA,UK,212,4933,0.767,1377
2024-12-03,HKG-FRA,UK,212,4128,0.832,1633
2024-12-04,HKG-FRA,UK,175,5030,0.787,1267
2024-12-05,HKG-FRA,UK,198,4704,0.818,1307
2024-12-06,HKG-FRA,UK,174,5055,0.807,1114
2024-12-07,HKG-FRA,UK,217,4868,0.778,1301
2024-12-08,HKG-FRA,UK,214,4737,0.827,1402
2024-12-09,HKG-FRA,UK,194,4831,0.815,1107
2024-12-10,HKG-FRA,UK,199,5121,0.799,1388
2024-12-11,HKG-FRA,UK,203,4908,0.825,1434
2024-12-12,HKG-FRA,UK,193,5250,0.875,1098
2024-12-13,HKG-FRA,UK,185,4798,0.768,1132
2024-12-14,HKG-FRA,UK,207,5358,0.822,1568
2024-12-15,HKG-FRA,UK,203,4688,0.794,1183
2024-12-16,HKG-FRA,UK,235,5803,0.773,1397
2024-12-17,HKG-FRA,UK,215,5144,0.8,1236
2024-12-18,HKG-FRA,UK,206,5478,0.79,1250
2024-12-19,HKG-FRA,UK,197,4670,0.838,1594
2024-12-20,HKG-FRA,UK,185,4810,0.789,1463
2024-12-21,HKG-FRA,UK,207,5319,0.836,1305
2024-12-22,HKG-FRA,UK,244,5621,0.827,1543
2024-12-23,HKG-FRA,UK,216,5207,0.79,1308
2024-12-24,HKG-FRA,UK,186,4898,0.832,1029
2024-12-25,HKG-FRA,UK,203,5172,0.78,1347
2024-12-26,HKG-FRA,UK,207,5184,0.842,1757
2024-12-27,HKG-FRA,UK,205,4771,0.801,1722
2024-12-28,HKG-FRA,UK,211,5133,0.79,1163
2024-12-29,HKG-FRA,UK,230,5066,0.812,1714
2024-12-30,HKG-FRA,UK,243,5330,0.852,1551
2023-01-01,HKG-CDG,UK,189,4357,0.838,1229
2023-01-02,HKG-CDG,UK,191,4468,0.837,1602
2023-01-03,HKG-CDG,UK,176,4704,0.809,1160
2023-01-04,HKG-CDG,UK,164,4255,0.743,1030
2023-01-05,HKG-CDG,UK,166,4721,0.751,1140
2023-01-06,HKG-CDG,UK,146,4407,0.762,1062
2023-01-07,HKG-CDG,UK,169,4691,0.851,953
2023-01-08,HKG-CDG,UK,170,4614,0.854,958
2023-01-09,HKG-CDG,UK,196,3883,0.825,1539
2023-01-10,HKG-CDG,UK,170,4442,0.799,1181
2023-01-11,HKG-CDG,UK,172,4388,0.818,1255
2023-01-12,HKG-CDG,UK,153,4584,0.814,972
2023-01-13,HKG-CDG,UK,162,3707,0.806,1102
2023-01-14,HKG-CDG,UK,170,4582,0.836,1173
2023-01-15,HKG-CDG,UK,169,3982,0.805,1130
2023-01-16,HKG-CDG,UK,170,4444,0.814,1299
2023-01-17,HKG-CDG,UK,169,4221,0.789,1225
2023-01-18,HKG-CDG,UK,169,4470,0.863,1034
2023-01-19,HKG-CDG,UK,156,4691,0.816,1240
2023-01-20,HKG-CDG,UK,191,4563,0.751,1126
2023-01-21,HKG-CDG,UK,167,4943,0.823,1225
2023-01-22,HKG-CDG,UK,204,4784,0.809,1440
2023-01-23,HKG-CDG,UK,210,3748,0.837,1536
2023-01-24,HKG-CDG,UK,185,4681,0.809,1181
2023-01-25,HKG-CDG,UK,165,4703,0.773,1017
2023-01-26,HKG-CDG,UK,170,4267,0.76,1322
2023-01-27,HKG-CDG,UK,180,4457,0.771,1524
2023-01-28,HKG-CDG,UK,192,5238,0.854,1187
2023-01-29,HKG-CDG,UK,201,4541,0.782,1265
2023-01-30,HKG-CDG,UK,221,4876,0.8,1550
2023-01-31,HKG-CDG,UK,197,3834,0.763,1544
2023-02-01,HKG-CDG,UK,182,3795,0.816,1456
2023-02-02,HKG-CDG,UK,169,4471,0.812,1132
2023-02-03,HKG-CDG,UK,149,4128,0.77,1153
2023-02-04,HKG-CDG,UK,202,4676,0.784,1125
2023-02-05,HKG-CDG,UK,208,4220,0.847,1272
2023-02-06,HKG-CDG,UK,215,4514,0.864,1205
2023-02-07,HKG-CDG,UK,228,4536,0.87,1627
2023-02-08,HKG-CDG,UK,190,4643,0.782,1398
2023-02-09,HKG-CDG,UK,172,4843,0.742,1279
2023-02-10,HKG-CDG,UK,193,4011,0.849,1342
2023-02-11,HKG-CDG,UK,171,4398,0.853,1420
2023-02-12,HKG-CDG,UK,171,3951,0.825,1378
2023-02-13,HKG-CDG,UK,217,4475,0.827,1288
2023-02-14,HKG-CDG,UK,185,4499,0.77,1275
2023-02-15,HKG-CDG,UK,171,4606,0.766,1358
2023-02-16,HKG-CDG,UK,172,5511,0.797,1309
2023-02-17,HKG-CDG,UK,171,3914,0.792,1123
2023-02-18,HKG-CDG,UK,191,4772,0.783,1493
2023-02-19,HKG-CDG,UK,201,4192,0.829,1287
2023-02-20,HKG-CDG,UK,211,4396,0.857,1339
2023-02-21,HKG-CDG,UK,194,4963,0.779,1632
2023-02-22,HKG-CDG,UK,176,4588,0.839,1395
2023-02-23,HKG-CDG,UK,205,4460,0.816,1707
2023-02-24,HKG-CDG,UK,207,4396,0.781,1363
2023-02-25,HKG-CDG,UK,194,4734,0.863,1315
2023-02-26,HKG-CDG,UK,214,4469,0.848,1661
2023-02-27,HKG-CDG,UK,205,4493,0.808,1146
2023-02-28,HKG-CDG,UK,208,4742,0.841,1369
2023-03-01,HKG-CDG,UK,205,4376,0.833,1729
2023-03-02,HKG-CDG,UK,168,5167,0.771,1084
2023-03-03,HKG-CDG,UK,182,4432,0.765,1251
2023-03-04,HKG-CDG,UK,173,3936,0.833,989
2023-03-05,HKG-CDG,UK,193,4807,0.835,1071
2023-03-06,HKG-CDG,UK,226,4392,0.85,1720
2023-03-07,HKG-CDG,UK,186,4866,0.823,1027
2023-03-08,HKG-CDG,UK,218,5125,0.842,1339
2023-03-09,HKG-CDG,UK,181,4154,0.806,1369
2023-03-10,HKG-CDG,UK,166,3645,0.798,1207
2023-03-11,HKG-CDG,UK,188,4697,0.787,1229
2023-03-12,HKG-CDG,UK,203,4155,0.824,1232
2023-03-13,HKG-CDG,UK,208,4327,0.821,1569
2023-03-14,HKG-CDG,UK,207,4630,0.802,1690
2023-03-15,HKG-CDG,UK,189,4461,0.828,1217
2023-03-16,HKG-CDG,UK,178,4277,0.786,1386
2023-03-17,HKG-CDG,UK,179,4983,0.882,1345
2023-03-18,HKG-CDG,UK,198,4820,0.807,1577
2023-03-19,HKG-CDG,UK,230,4694,0.846,1327
2023-03-20,HKG-CDG,UK,221,4433,0.801,1337
2023-03-21,HKG-CDG,UK,222,4693,0.826,1773
2023-03-22,HKG-CDG,UK,192,4802,0.818,1183
2023-03-23,HKG-CDG,UK,195,4466,0.808,1587
2023-03-24,HKG-CDG,UK,175,3963,0.809,1003
2023-03-25,HKG-CDG,UK,187,4418,0.809,1451
2023-03-26,HKG-CDG,UK,230,4686,0.9,1547
2023-03-27,HKG-CDG,UK,222,4314,0.815,1379
2023-03-28,HKG-CDG,UK,195,3656,0.792,1639
2023-03-29,HKG-CDG,UK,181,4144,0.804,1395
2023-03-30,HKG-CDG,UK,202,3782,0.814,1276
2023-03-31,HKG-CDG,UK,197,4575,0.85,1437
2023-04-01,HKG-CDG,UK,188,4597,0.839,1149
2023-04-02,HKG-CDG,UK,211,4533,0.823,1515
2023-04-03,HKG-CDG,UK,240,4364,0.833,1445
2023-04-04,HKG-CDG,UK,212,3695,0.82,1792
2023-04-05,HKG-CDG,UK,187,4516,0.871,1066
2023-04-06,HKG-CDG,UK,154,3948,0.777,1276
2023-04-07,HKG-CDG,UK,187,4345,0.842,1221
2023-04-08,HKG-CDG,UK,192,4527,0.821,1567
2023-04-09,HKG-CDG,UK,172,4480,0.793,1420
2023-04-10,HKG-CDG,UK,221,4536,0.84,1848
2023-04-11,HKG-CDG,UK,222,4548,0.896,1379
2023-04-12,HKG-CDG,UK,178,4446,0.79,1155
2023-04-13,HKG-CDG,UK,176,4572,0.798,1262
2023-04-14,HKG-CDG,UK,185,4494,0.828,1417
2023-04-15,HKG-CDG,UK,206,4062,0.805,1480
2023-04-16,HKG-CDG,UK,191,4215,0.773,1456
2023-04-17,HKG-CDG,UK,212,4702,0.824,1579
2023-04-18,HKG-CDG,UK,188,4191,0.762,1555
2023-04-19,HKG-CDG,UK,205,4436,0.833,1161
2023-04-20,HKG-CDG,UK,186,4946,0.776,1378
2023-04-21,HKG-CDG,UK,177,4680,0.758,1097
2023-04-22,HKG-CDG,UK,201,5073,0.816,1372
2023-04-23,HKG-CDG,UK,214,4817,0.804,1725
2023-04-24,HKG-CDG,UK,184,4543,0.852,1477
2023-04-25,HKG-CDG,UK,200,4326,0.874,1322
2023-04-26,HKG-CDG,UK,198,4770,0.841,1419
2023-04-27,HKG-CDG,UK,193,4087,0.806,1307
2023-04-28,HKG-CDG,UK,184,4842,0.844,1392
2023-04-29,HKG-CDG,UK,161,4864,0.826,1034
2023-04-30,HKG-CDG,UK,208,4768,0.848,1401
2023-05-01,HKG-CDG,UK,221,4327,0.838,1307
2023-05-02,HKG-CDG,UK,190,4185,0.877,1221
2023-05-03,HKG-CDG,UK,196,4656,0.812,1560
2023-05-04,HKG-CDG,UK,186,4140,0.823,1067
2023-05-05,HKG-CDG,UK,206,4603,0.799,1308
2023-05-06,HKG-CDG,UK,177,4542,0.794,1280
2023-05-07,HKG-CDG,UK,189,5317,0.812,1409
2023-05-08,HKG-CDG,UK,197,4618,0.795,1505
2023-05-09,HKG-CDG,UK,200,4436,0.804,1518
2023-05-10,HKG-CDG,UK,183,4283,0.787,1090
2023-05-11,HKG-CDG,UK,211,4924,0.882,1211
2023-05-12,HKG-CDG,UK,203,4531,0.848,1520
2023-05-13,HKG-CDG,UK,183,4706,0.819,1473
2023-05-14,HKG-CDG,UK,197,4761,0.823,1627
2023-05-15,HKG-CDG,UK,193,4541,0.809,1579
2023-05-16,HKG-CDG,UK,189,4776,0.819,1272
2023-05-17,HKG-CDG,UK,215,4619,0.863,1274
2023-05-18,HKG-CDG,UK,172,4073,0.805,1007
2023-05-19,HKG-CDG,UK,181,4562,0.797,1001
2023-05-20,HKG-CDG,UK,168,4943,0.784,1280
2023-05-21,HKG-CDG,UK,204,4489,0.808,1271
2023-05-22,HKG-CDG,UK,200,4448,0.857,1217
2023-05-23,HKG-CDG,UK,195,4753,0.814,1313
2023-05-24,HKG-CDG,UK,186,4660,0.793,1291
2023-05-25,HKG-CDG,UK,188,4986,0.775,1406
2023-05-26,HKG-CDG,UK,168,4764,0.802,978
2023-05-27,HKG-CDG,UK,179,4997,0.851,1271
2023-05-28,HKG-CDG,UK,194,4484,0.813,1488
2023-05-29,HKG-CDG,UK,186,4393,0.798,1420
2023-05-30,HKG-CDG,UK,204,4828,0.8,1176
2023-05-31,HKG-CDG,UK,159,4459,0.785,1058
2023-06-01,HKG-CDG,UK,173,4423,0.786,1217
2023-06-02,HKG-CDG,UK,191,4244,0.878,1514
2023-06-03,HKG-CDG,UK,183,4653,0.796,1390
2023-06-04,HKG-CDG,UK,198,4377,0.856,1339
2023-06-05,HKG-CDG,UK,187,4650,0.832,1111
2023-06-06,HKG-CDG,UK,187,4360,0.841,1537
2023-06-07,HKG-CDG,UK,166,4119,0.839,950
2023-06-08,HKG-CDG,UK,173,4931,0.814,1228
2023-06-09,HKG-CDG,UK,155,5116,0.754,1279
2023-06-10,HKG-CDG,UK,182,4372,0.821,1456
2023-06-11,HKG-CDG,UK,184,4691,0.826,1479
2023-06-12,HKG-CDG,UK,177,4526,0.761,1349
2023-06-13,HKG-CDG,UK,188,4202,0.777,1053
2023-06-14,HKG-CDG,UK,153,4626,0.76,1261
2023-06-15,HKG-CDG,UK,174,4794,0.806,1399
2023-06-16,HKG-CDG,UK,185,4542,0.816,1317
2023-06-17,HKG-CDG,UK,160,4906,0.807,1027
2023-06-18,HKG-CDG,UK,175,5028,0.792,1126
2023-06-19,HKG-CDG,UK,179,5009,0.769,1286
2023-06-20,HKG-CDG,UK,223,4785,0.81,1291
2023-06-21,HKG-CDG,UK,148,4485,0.803,1145
2023-06-22,HKG-CDG,UK,136,3978,0.769,847
2023-06-23,HKG-CDG,UK,175,4583,0.763,1478
2023-06-24,HKG-CDG,UK,171,4415,0.789,1017
2023-06-25,HKG-CDG,UK,169,4102,0.837,1286
2023-06-26,HKG-CDG,UK,180,4436,0.824,1163
2023-06-27,HKG-CDG,UK,192,4244,0.806,1551
2023-06-28,HKG-CDG,UK,155,4707,0.816,1281
2023-06-29,HKG-CDG,UK,158,5207,0.787,1118
2023-06-30,HKG-CDG,UK,154,4504,0.814,1028
2023-07-01,HKG-CDG,UK,163,5152,0.759,1008
2023-07-02,HKG-CDG,UK,204,5322,0.791,1573
2023-07-03,HKG-CDG,UK,204,4362,0.852,1408
2023-07-04,HKG-CDG,UK,218,5116,0.823,1388
2023-07-05,HKG-CDG,UK,195,4790,0.822,1115
2023-07-06,HKG-CDG,UK,168,5085,0.716,1341
2023-07-07,HKG-CDG,UK,188,4783,0.783,1178
2023-07-08,HKG-CDG,UK,183,4557,0.756,1468
2023-07-09,HKG-CDG,UK,210,4781,0.852,1571
2023-07-10,HKG-CDG,UK,209,4899,0.824,1155
2023-07-11,HKG-CDG,UK,192,4462,0.834,1106
2023-07-12,HKG-CDG,UK,210,4729,0.801,1655
2023-07-13,HKG-CDG,UK,175,4928,0.769,1342
2023-07-14,HKG-CDG,UK,177,3551,0.798,1144
2023-07-15,HKG-CDG,UK,196,5363,0.846,1608
2023-07-16,HKG-CDG,UK,180,4626,0.811,1384
2023-07-17,HKG-CDG,UK,219,4818,0.844,1270
2023-07-18,HKG-CDG,UK,181,4194,0.834,1141
2023-07-19,HKG-CDG,UK,191,4974,0.824,1143
2023-07-20,HKG-CDG,UK,171,4912,0.809,1087
2023-07-21,HKG-CDG,UK,212,5614,0.771,1574
2023-07-22,HKG-CDG,UK,175,5455,0.79,1084
2023-07-23,HKG-CDG,UK,159,4349,0.851,936
2023-07-24,HKG-CDG,UK,182,5045,0.772,1016
2023-07-25,HKG-CDG,UK,170,4636,0.783,1364
2023-07-26,HKG-CDG,UK,185,5201,0.805,1265
2023-07-27,HKG-CDG,UK,158,4658,0.8,1290
2023-07-28,HKG-CDG,UK,169,4883,0.833,1412
2023-07-29,HKG-CDG,UK,169,4252,0.774,1426
2023-07-30,HKG-CDG,UK,199,5313,0.785,1374
2023-07-31,HKG-CDG,UK,171,5002,0.795,1351
2023-08-01,HKG-CDG,UK,193,5190,0.765,1464
2023-08-02,HKG-CDG,UK,189,4735,0.76,1065
2023-08-03,HKG-CDG,UK,158,5369,0.787,935
2023-08-04,HKG-CDG,UK,185,4433,0.849,1545
2023-08-05,HKG-CDG,UK,176,5016,0.787,1349
2023-08-06,HKG-CDG,UK,179,4547,0.861,1416
2023-08-07,HKG-CDG,UK,204,5355,0.83,1452
2023-08-08,HKG-CDG,UK,186,5175,0.81,1423
2023-08-09,HKG-CDG,UK,147,5546,0.701,841
2023-08-10,HKG-CDG,UK,160,5012,0.755,1341
2023-08-11,HKG-CDG,UK,166,6041,0.797,1083
2023-08-12,HKG-CDG,UK,150,5352,0.789,843
2023-08-13,HKG-CDG,UK,184,5624,0.813,1060
2023-08-14,HKG-CDG,UK,176,5272,0.813,1421
2023-08-15,HKG-CDG,UK,187,4520,0.821,1294
2023-08-16,HKG-CDG,UK,165,4733,0.838,986
2023-08-17,HKG-CDG,UK,178,6095,0.803,1107
2023-08-18,HKG-CDG,UK,150,5445,0.758,995
2023-08-19,HKG-CDG,UK,175,5223,0.761,1260
2023-08-20,HKG-CDG,UK,186,4803,0.765,1028
2023-08-21,HKG-CDG,UK,180,5018,0.819,1049
2023-08-22,HKG-CDG,UK,166,4786,0.821,1296
2023-08-23,HKG-CDG,UK,161,4353,0.789,905
2023-08-24,HKG-CDG,UK,130,4525,0.726,750
2023-08-25,HKG-CDG,UK,131,4917,0.791,840
2023-08-26,HKG-CDG,UK,159,5086,0.82,885
2023-08-27,HKG-CDG,UK,143,5403,0.79,948
2023-08-28,HKG-CDG,UK,151,4830,0.757,1257
2023-08-29,HKG-CDG,UK,172,4736,0.783,1372
2023-08-30,HKG-CDG,UK,168,4752,0.776,1232
2023-08-31,HKG-CDG,UK,152,5180,0.752,1061
2023-09-01,HKG-CDG,UK,143,3475,0.78,936
2023-09-02,HKG-CDG,UK,146,4303,0.778,1148
2023-09-03,HKG-CDG,UK,160,3946,0.771,1345
2023-09-04,HKG-CDG,UK,153,4994,0.874,932
2023-09-05,HKG-CDG,UK,132,4355,0.803,1007
2023-09-06,HKG-CDG,UK,172,4437,0.812,1250
2023-09-07,HKG-CDG,UK,98,4436,0.712,806
2023-09-08,HKG-CDG,UK,107,4187,0.761,845
2023-09-09,HKG-CDG,UK,139,5115,0.822,904
2023-09-10,HKG-CDG,UK,170,5077,0.792,1319
2023-09-11,HKG-CDG,UK,150,4220,0.766,911
2023-09-12,HKG-CDG,UK,153,4253,0.757,982
2023-09-13,HKG-CDG,UK,137,4775,0.748,792
2023-09-14,HKG-CDG,UK,135,4501,0.803,970
2023-09-15,HKG-CDG,UK,112,4064,0.749,795
2023-09-16,HKG-CDG,UK,158,4473,0.839,1242
2023-09-17,HKG-CDG,UK,139,4341,0.75,1113
2023-09-18,HKG-CDG,UK,111,4271,0.79,916
2023-09-19,HKG-CDG,UK,161,5232,0.792,1170
2023-09-20,HKG-CDG,UK,172,4593,0.796,1374
2023-09-21,HKG-CDG,UK,148,4436,0.766,958
2023-09-22,HKG-CDG,UK,127,4875,0.774,785
2023-09-23,HKG-CDG,UK,126,4147,0.792,1066
2023-09-24,HKG-CDG,UK,148,5001,0.727,1217
2023-09-25,HKG-CDG,UK,166,4441,0.765,1299
2023-09-26,HKG-CDG,UK,134,4475,0.763,1018
2023-09-27,HKG-CDG,UK,144,5012,0.788,869
2023-09-28,HKG-CDG,UK,153,4241,0.793,987
2023-09-29,HKG-CDG,UK,110,4577,0.723,788
2023-09-30,HKG-CDG,UK,116,4511,0.712,660
2023-10-01,HKG-CDG,UK,140,4276,0.809,881
2023-10-02,HKG-CDG,UK,151,4379,0.798,1076
2023-10-03,HKG-CDG,UK,158,4284,0.824,1018
2023-10-04,HKG-CDG,UK,127,4405,0.798,832
2023-10-05,HKG-CDG,UK,144,4431,0.765,1048
2023-10-06,HKG-CDG,UK,120,5264,0.757,663
2023-10-07,HKG-CDG,UK,159,4513,0.824,1346
2023-10-08,HKG-CDG,UK,140,4591,0.808,1155
2023-10-09,HKG-CDG,UK,159,4828,0.803,1225
2023-10-10,HKG-CDG,UK,166,4152,0.803,1042
2023-10-11,HKG-CDG,UK,139,4056,0.717,791
2023-10-12,HKG-CDG,UK,143,3935,0.751,904
2023-10-13,HKG-CDG,UK,117,4257,0.762,834
2023-10-14,HKG-CDG,UK,124,4500,0.777,913
2023-10-15,HKG-CDG,UK,150,4195,0.786,1129
2023-10-16,HKG-CDG,UK,148,4775,0.805,828
2023-10-17,HKG-CDG,UK,153,4842,0.796,1064
2023-10-18,HKG-CDG,UK,128,4375,0.765,856
2023-10-19,HKG-CDG,UK,121,5165,0.759,893
2023-10-20,HKG-CDG,UK,123,4093,0.76,908
2023-10-21,HKG-CDG,UK,138,5039,0.77,1025
2023-10-22,HKG-CDG,UK,159,4389,0.805,1339
2023-10-23,HKG-CDG,UK,134,4493,0.764,804
2023-10-24,HKG-CDG,UK,150,4524,0.761,897
2023-10-25,HKG-CDG,UK,143,4086,0.759,1021
2023-10-26,HKG-CDG,UK,134,4280,0.744,1009
2023-10-27,HKG-CDG,UK,132,5171,0.787,1072
2023-10-28,HKG-CDG,UK,151,4180,0.783,1150
2023-10-29,HKG-CDG,UK,178,4046,0.811,1475
2023-10-30,HKG-CDG,UK,164,4554,0.829,1248
2023-10-31,HKG-CDG,UK,141,5488,0.793,896
2023-11-01,HKG-CDG,UK,145,4675,0.797,1093
2023-11-02,HKG-CDG,UK,149,4759,0.756,1035
2023-11-03,HKG-CDG,UK,163,4735,0.792,960
2023-11-04,HKG-CDG,UK,138,4381,0.708,808
2023-11-05,HKG-CDG,UK,168,3853,0.821,1366
2023-11-06,HKG-CDG,UK,153,4625,0.732,1072
2023-11-07,HKG-CDG,UK,154,4479,0.744,977
2023-11-08,HKG-CDG,UK,159,4595,0.782,1283
2023-11-09,HKG-CDG,UK,125,4725,0.773,959
2023-11-10,HKG-CDG,UK,143,4664,0.793,1192
2023-11-11,HKG-CDG,UK,133,4352,0.799,787
2023-11-12,HKG-CDG,UK,151,4939,0.723,997
2023-11-13,HKG-CDG,UK,123,4880,0.761,795
2023-11-14,HKG-CDG,UK,153,4814,0.781,1140
2023-11-15,HKG-CDG,UK,150,4570,0.833,920
2023-11-16,HKG-CDG,UK,139,4520,0.776,949
2023-11-17,HKG-CDG,UK,133,4995,0.769,977
2023-11-18,HKG-CDG,UK,155,4347,0.802,1088
2023-11-19,HKG-CDG,UK,176,4034,0.746,1158
2023-11-20,HKG-CDG,UK,173,4552,0.818,1173
2023-11-21,HKG-CDG,UK,137,4550,0.813,976
2023-11-22,HKG-CDG,UK,131,4331,0.786,860
2023-11-23,HKG-CDG,UK,115,4579,0.73,684
2023-11-24,HKG-CDG,UK,151,4367,0.802,1203
2023-11-25,HKG-CDG,UK,148,3974,0.824,913
2023-11-26,HKG-CDG,UK,168,4204,0.824,1360
2023-11-27,HKG-CDG,UK,163,4484,0.759,1283
2023-11-28,HKG-CDG,UK,146,4497,0.769,1057
2023-11-29,HKG-CDG,UK,140,4390,0.747,962
2023-11-30,HKG-CDG,UK,123,4504,0.756,725
2023-12-01,HKG-CDG,UK,146,5208,0.771,862
2023-12-02,HKG-CDG,UK,152,4456,0.772,1207
2023-12-03,HKG-CDG,UK,197,5000,0.787,1135
2023-12-04,HKG-CDG,UK,198,5226,0.821,1455
2023-12-05,HKG-CDG,UK,181,5019,0.753,1220
2023-12-06,HKG-CDG,UK,201,4536,0.842,1461
2023-12-07,HKG-CDG,UK,163,5133,0.839,1103
2023-12-08,HKG-CDG,UK,184,4246,0.823,1174
2023-12-09,HKG-CDG,UK,163,4567,0.809,1213
2023-12-10,HKG-CDG,UK,209,5071,0.824,1163
2023-12-11,HKG-CDG,UK,203,5266,0.834,1446
2023-12-12,HKG-CDG,UK,212,5209,0.836,1255
2023-12-13,HKG-CDG,UK,191,4223,0.817,1408
2023-12-14,HKG-CDG,UK,199,5035,0.818,1581
2023-12-15,HKG-CDG,UK,183,4871,0.844,1544
2023-12-16,HKG-CDG,UK,180,4711,0.858,997
2023-12-17,HKG-CDG,UK,190,4121,0.782,1137
2023-12-18,HKG-CDG,UK,211,4691,0.806,1299
2023-12-19,HKG-CDG,UK,237,5404,0.888,1800
2023-12-20,HKG-CDG,UK,219,4829,0.803,1532
2023-12-21,HKG-CDG,UK,166,4541,0.763,1303
2023-12-22,HKG-CDG,UK,153,4381,0.766,1281
2023-12-23,HKG-CDG,UK,205,4951,0.837,1341
2023-12-24,HKG-CDG,UK,199,5340,0.829,1638
2023-12-25,HKG-CDG,UK,184,5155,0.768,1384
2023-12-26,HKG-CDG,UK,205,4410,0.828,1222
2023-12-27,HKG-CDG,UK,195,5007,0.793,1269
2023-12-28,HKG-CDG,UK,174,4523,0.819,1447
2023-12-29,HKG-CDG,UK,193,4866,0.753,1472
2023-12-30,HKG-CDG,UK,167,5180,0.857,1069
2023-12-31,HKG-CDG,UK,211,5099,0.83,1629
2024-01-01,HKG-CDG,UK,172,4105,0.787,1330
2024-01-02,HKG-CDG,UK,172,4603,0.829,986
2024-01-03,HKG-CDG,UK,184,4955,0.815,1462
2024-01-04,HKG-CDG,UK,165,4329,0.868,1379
2024-01-05,HKG-CDG,UK,170,3916,0.8,1198
2024-01-06,HKG-CDG,UK,181,4700,0.846,1264
2024-01-07,HKG-CDG,UK,182,4114,0.779,1022
2024-01-08,HKG-CDG,UK,190,4542,0.793,1445
2024-01-09,HKG-CDG,UK,163,4240,0.759,1212
2024-01-10,HKG-CDG,UK,191,4348,0.813,1298
2024-01-11,HKG-CDG,UK,161,4586,0.797,917
2024-01-12,HKG-CDG,UK,160,4576,0.828,909
2024-01-13,HKG-CDG,UK,205,4623,0.807,1515
2024-01-14,HKG-CDG,UK,185,4305,0.818,1307
2024-01-15,HKG-CDG,UK,175,4837,0.744,1369
2024-01-16,HKG-CDG,UK,204,4666,0.808,1337
2024-01-17,HKG-CDG,UK,171,3737,0.81,1047
2024-01-18,HKG-CDG,UK,158,4672,0.774,1320
2024-01-19,HKG-CDG,UK,154,4756,0.734,888
2024-01-20,HKG-CDG,UK,172,4995,0.772,1458
2024-01-21,HKG-CDG,UK,177,3811,0.802,1021
2024-01-22,HKG-CDG,UK,207,4864,0.845,1406
2024-01-23,HKG-CDG,UK,202,4483,0.796,1575
2024-01-24,HKG-CDG,UK,180,4954,0.787,1005
2024-01-25,HKG-CDG,UK,163,5125,0.772,1134
2024-01-26,HKG-CDG,UK,159,4630,0.796,976
2024-01-27,HKG-CDG,UK,198,4479,0.799,1137
2024-01-28,HKG-CDG,UK,185,3643,0.75,1489
